Symbol,Date,Close
NVDA,7/5/2018 16:00:00,242.73
NVDA,7/6/2018 16:00:00,247.33
NVDA,7/9/2018 16:00:00,249.25
NVDA,7/10/2018 16:00:00,253.25
NVDA,7/11/2018 16:00:00,247.53
NVDA,7/12/2018 16:00:00,251.23
NVDA,7/13/2018 16:00:00,249.32
NVDA,7/16/2018 16:00:00,248.2
NVDA,7/17/2018 16:00:00,253.69
NVDA,7/18/2018 16:00:00,251.7
NVDA,7/19/2018 16:00:00,252.03
NVDA,7/20/2018 16:00:00,250.89
NVDA,7/23/2018 16:00:00,249.41
NVDA,7/24/2018 16:00:00,248.71
NVDA,7/25/2018 16:00:00,251.87
NVDA,7/26/2018 16:00:00,254.84
NVDA,7/27/2018 16:00:00,252.02
NVDA,7/30/2018 16:00:00,244.13
NVDA,7/31/2018 16:00:00,244.86
NVDA,8/1/2018 16:00:00,246.47
NVDA,8/2/2018 16:00:00,250.62
NVDA,8/3/2018 16:00:00,252.1
NVDA,8/6/2018 16:00:00,254.03
NVDA,8/7/2018 16:00:00,256.95
NVDA,8/8/2018 16:00:00,258.42
NVDA,8/9/2018 16:00:00,256.46
NVDA,8/10/2018 16:00:00,254.79
NVDA,8/13/2018 16:00:00,256.12
NVDA,8/14/2018 16:00:00,261.43
NVDA,8/15/2018 16:00:00,259.08
NVDA,8/16/2018 16:00:00,257.44
NVDA,8/17/2018 16:00:00,244.82
NVDA,8/20/2018 16:00:00,247.84
NVDA,8/21/2018 16:00:00,253.32
NVDA,8/22/2018 16:00:00,262.82
NVDA,8/23/2018 16:00:00,266.84
NVDA,8/24/2018 16:00:00,272.22
NVDA,8/27/2018 16:00:00,275.9
NVDA,8/28/2018 16:00:00,274.38
NVDA,8/29/2018 16:00:00,278.49
NVDA,8/30/2018 16:00:00,277.81
NVDA,8/31/2018 16:00:00,280.68
NVDA,9/4/2018 16:00:00,283.7
NVDA,9/5/2018 16:00:00,278.42
NVDA,9/6/2018 16:00:00,272.72
NVDA,9/7/2018 16:00:00,271.86
NVDA,9/10/2018 16:00:00,274.73
NVDA,9/11/2018 16:00:00,272.8
NVDA,9/12/2018 16:00:00,268.2
NVDA,9/13/2018 16:00:00,271.34
NVDA,9/14/2018 16:00:00,276.43
NVDA,9/17/2018 16:00:00,273.93
NVDA,9/18/2018 16:00:00,271.02
NVDA,9/19/2018 16:00:00,271.98
NVDA,9/20/2018 16:00:00,266.28
NVDA,9/21/2018 16:00:00,263.45
NVDA,9/24/2018 16:00:00,265.7
NVDA,9/25/2018 16:00:00,268.41
NVDA,9/26/2018 16:00:00,266.92
NVDA,9/27/2018 16:00:00,267.4
NVDA,9/28/2018 16:00:00,281.02
NVDA,10/1/2018 16:00:00,289.36
NVDA,10/2/2018 16:00:00,286.48
NVDA,10/3/2018 16:00:00,286.73
NVDA,10/4/2018 16:00:00,279.29
NVDA,10/5/2018 16:00:00,269.86
NVDA,10/8/2018 16:00:00,265.77
NVDA,10/9/2018 16:00:00,265.54
NVDA,10/10/2018 16:00:00,245.69
NVDA,10/11/2018 16:00:00,235.13
NVDA,10/12/2018 16:00:00,246.54
NVDA,10/15/2018 16:00:00,235.38
NVDA,10/16/2018 16:00:00,245.83
NVDA,10/17/2018 16:00:00,243.06
NVDA,10/18/2018 16:00:00,239.53
NVDA,10/19/2018 16:00:00,229.17
NVDA,10/22/2018 16:00:00,231.22
NVDA,10/23/2018 16:00:00,221.06
NVDA,10/24/2018 16:00:00,199.41
NVDA,10/25/2018 16:00:00,207.84
NVDA,10/26/2018 16:00:00,198.29
NVDA,10/29/2018 16:00:00,185.62
NVDA,10/30/2018 16:00:00,203
NVDA,10/31/2018 16:00:00,210.83
NVDA,11/1/2018 16:00:00,218.11
NVDA,11/2/2018 16:00:00,214.92
NVDA,11/5/2018 16:00:00,211.77
NVDA,11/6/2018 16:00:00,211.06
NVDA,11/7/2018 16:00:00,213.79
NVDA,11/8/2018 16:00:00,205.99
NVDA,11/9/2018 16:00:00,205.67
NVDA,11/12/2018 16:00:00,189.54
NVDA,11/13/2018 16:00:00,199.31
NVDA,11/14/2018 16:00:00,197.19
NVDA,11/15/2018 16:00:00,202.39
NVDA,11/16/2018 16:00:00,164.43
NVDA,11/19/2018 16:00:00,144.7
NVDA,11/20/2018 16:00:00,149.08
NVDA,11/21/2018 16:00:00,144.71
NVDA,11/23/2018 13:00:00,145
NVDA,11/26/2018 16:00:00,153.05
NVDA,11/27/2018 16:00:00,153.73
NVDA,11/28/2018 16:00:00,160.07
NVDA,11/29/2018 16:00:00,157.36
NVDA,11/30/2018 16:00:00,163.43
NVDA,12/3/2018 16:00:00,170.04
NVDA,12/4/2018 16:00:00,157.11
NVDA,12/6/2018 16:00:00,158.29
NVDA,12/7/2018 16:00:00,147.61
NVDA,12/10/2018 16:00:00,151.86
NVDA,12/11/2018 16:00:00,148.19
NVDA,12/12/2018 16:00:00,148.9
NVDA,12/13/2018 16:00:00,148.89
NVDA,12/14/2018 16:00:00,146.45
NVDA,12/17/2018 16:00:00,143.58
NVDA,12/18/2018 16:00:00,146.94
NVDA,12/19/2018 16:00:00,138.51
NVDA,12/20/2018 16:00:00,135.1
NVDA,12/21/2018 16:00:00,129.57
NVDA,12/24/2018 13:00:00,127.08
NVDA,12/26/2018 16:00:00,133.1
NVDA,12/27/2018 16:00:00,131.17
NVDA,12/28/2018 16:00:00,133.65
NVDA,12/31/2018 16:00:00,133.5
NVDA,1/2/2019 16:00:00,136.22
NVDA,1/3/2019 16:00:00,127.99
NVDA,1/4/2019 16:00:00,136.19
NVDA,1/7/2019 16:00:00,143.4
NVDA,1/8/2019 16:00:00,139.83
NVDA,1/9/2019 16:00:00,142.58
NVDA,1/10/2019 16:00:00,145.23
NVDA,1/11/2019 16:00:00,148.83
NVDA,1/14/2019 16:00:00,150.44
NVDA,1/15/2019 16:00:00,149.87
NVDA,1/16/2019 16:00:00,148.84
NVDA,1/17/2019 16:00:00,151.72
NVDA,1/18/2019 16:00:00,156.93
NVDA,1/22/2019 16:00:00,148.77
NVDA,1/23/2019 16:00:00,149.29
NVDA,1/24/2019 16:00:00,157.84
NVDA,1/25/2019 16:00:00,160.15
NVDA,1/28/2019 16:00:00,138.01
NVDA,1/29/2019 16:00:00,131.6
NVDA,1/30/2019 16:00:00,137.39
NVDA,1/31/2019 16:00:00,143.75
NVDA,2/1/2019 16:00:00,144.73
NVDA,2/4/2019 16:00:00,149.18
NVDA,2/5/2019 16:00:00,149.95
NVDA,2/6/2019 16:00:00,153
NVDA,2/7/2019 16:00:00,147.42
NVDA,2/8/2019 16:00:00,148.17
NVDA,2/11/2019 16:00:00,146.45
NVDA,2/12/2019 16:00:00,151.17
NVDA,2/13/2019 16:00:00,152.88
NVDA,2/14/2019 16:00:00,154.53
NVDA,2/15/2019 16:00:00,157.34
NVDA,2/19/2019 16:00:00,156.64
NVDA,2/20/2019 16:00:00,158.55
NVDA,2/21/2019 16:00:00,155.77
NVDA,2/22/2019 16:00:00,159.19
NVDA,2/25/2019 16:00:00,158.69
NVDA,2/26/2019 16:00:00,157.1
NVDA,2/27/2019 16:00:00,155.41
NVDA,2/28/2019 16:00:00,154.26
NVDA,3/1/2019 16:00:00,156.45
NVDA,3/4/2019 16:00:00,156.78
NVDA,3/5/2019 16:00:00,156.52
NVDA,3/6/2019 16:00:00,152.05
NVDA,3/7/2019 16:00:00,149.26
NVDA,3/8/2019 16:00:00,150.64
NVDA,3/11/2019 16:00:00,161.14
NVDA,3/12/2019 16:00:00,162.52
NVDA,3/13/2019 16:00:00,168.62
NVDA,3/14/2019 16:00:00,165.56
NVDA,3/15/2019 16:00:00,169.81
NVDA,3/18/2019 16:00:00,168.95
NVDA,3/19/2019 16:00:00,175.71
NVDA,3/20/2019 16:00:00,174.4
NVDA,3/21/2019 16:00:00,183.94
NVDA,3/22/2019 16:00:00,177.5
NVDA,3/25/2019 16:00:00,173.78
NVDA,3/26/2019 16:00:00,176.87
NVDA,3/27/2019 16:00:00,176.5
NVDA,3/28/2019 16:00:00,177.25
NVDA,3/29/2019 16:00:00,179.56
NVDA,4/1/2019 16:00:00,182.28
NVDA,4/2/2019 16:00:00,183
NVDA,4/3/2019 16:00:00,188.62
NVDA,4/4/2019 16:00:00,188.26
NVDA,4/5/2019 16:00:00,190.95
NVDA,4/8/2019 16:00:00,191.79
NVDA,4/9/2019 16:00:00,189.26
NVDA,4/10/2019 16:00:00,192.1
NVDA,4/11/2019 16:00:00,191.54
NVDA,4/12/2019 16:00:00,190.01
NVDA,4/15/2019 16:00:00,184.7
NVDA,4/16/2019 16:00:00,188.21
NVDA,4/17/2019 16:00:00,187.29
NVDA,4/18/2019 16:00:00,186.3
NVDA,4/22/2019 16:00:00,188.47
NVDA,4/23/2019 16:00:00,190.67
NVDA,4/24/2019 16:00:00,191.17
NVDA,4/25/2019 16:00:00,186.91
NVDA,4/26/2019 16:00:00,178.09
NVDA,4/29/2019 16:00:00,179.33
NVDA,4/30/2019 16:00:00,181
