Symbol,Date,Close
PTON,6/17/2020 16:00:00,49.17
PTON,6/18/2020 16:00:00,51.08
PTON,6/19/2020 16:00:00,50.89
PTON,6/22/2020 16:00:00,53.03
PTON,6/23/2020 16:00:00,54.88
PTON,6/24/2020 16:00:00,55.55
PTON,6/25/2020 16:00:00,58.06
PTON,6/26/2020 16:00:00,58.43
PTON,6/29/2020 16:00:00,57.21
PTON,6/30/2020 16:00:00,57.77
PTON,7/1/2020 16:00:00,60.25
PTON,7/2/2020 16:00:00,59.16
PTON,7/6/2020 16:00:00,60.48
PTON,7/7/2020 16:00:00,60.82
PTON,7/8/2020 16:00:00,62.52
PTON,7/9/2020 16:00:00,64.49
PTON,7/10/2020 16:00:00,68.47
PTON,7/13/2020 16:00:00,61.58
PTON,7/14/2020 16:00:00,62.95
PTON,7/15/2020 16:00:00,63.13
PTON,7/16/2020 16:00:00,61.29
PTON,7/17/2020 16:00:00,58.53
PTON,7/20/2020 16:00:00,64.71
PTON,7/21/2020 16:00:00,62.88
PTON,7/22/2020 16:00:00,64.14
PTON,7/23/2020 16:00:00,62.31
PTON,7/24/2020 16:00:00,61.82
PTON,7/27/2020 16:00:00,63.68
PTON,7/28/2020 16:00:00,64.11
PTON,7/29/2020 16:00:00,66.65
PTON,7/30/2020 16:00:00,65.28
PTON,7/31/2020 16:00:00,68.22
PTON,8/3/2020 16:00:00,72.68
PTON,8/4/2020 16:00:00,70.01
PTON,8/5/2020 16:00:00,71.21
PTON,8/6/2020 16:00:00,69.72
PTON,8/7/2020 16:00:00,68.3
PTON,8/10/2020 16:00:00,67.12
PTON,8/11/2020 16:00:00,64.96
PTON,8/12/2020 16:00:00,64.36
PTON,8/13/2020 16:00:00,65.71
PTON,8/14/2020 16:00:00,64.34
PTON,8/17/2020 16:00:00,65.26
PTON,8/18/2020 16:00:00,69.82
PTON,8/19/2020 16:00:00,67.59
PTON,8/20/2020 16:00:00,68.72
PTON,8/21/2020 16:00:00,69.35
PTON,8/24/2020 16:00:00,66.87
PTON,8/25/2020 16:00:00,66.45
PTON,8/26/2020 16:00:00,67.3
PTON,8/27/2020 16:00:00,70.3
PTON,8/28/2020 16:00:00,75.96
PTON,8/31/2020 16:00:00,76.67
PTON,9/1/2020 16:00:00,83.67
PTON,9/2/2020 16:00:00,91.06
PTON,9/3/2020 16:00:00,82.28
PTON,9/4/2020 16:00:00,80.63
PTON,9/8/2020 16:00:00,85.6
PTON,9/9/2020 16:00:00,91.17
PTON,9/10/2020 16:00:00,87.75
PTON,9/11/2020 16:00:00,84.04
PTON,9/14/2020 16:00:00,82.01
PTON,9/15/2020 16:00:00,85.45
PTON,9/16/2020 16:00:00,82.59
PTON,9/17/2020 16:00:00,85.2
PTON,9/18/2020 16:00:00,89.7
PTON,9/21/2020 16:00:00,94.8
PTON,9/22/2020 16:00:00,94.39
PTON,9/23/2020 16:00:00,95.23
PTON,9/24/2020 16:00:00,88.56
PTON,9/25/2020 16:00:00,97.73
PTON,9/28/2020 16:00:00,96.91
PTON,9/29/2020 16:00:00,100.47
PTON,9/30/2020 16:00:00,99.24
PTON,10/1/2020 16:00:00,105.2
PTON,10/2/2020 16:00:00,107.51
PTON,10/5/2020 16:00:00,110.74
PTON,10/6/2020 16:00:00,111.31
PTON,10/7/2020 16:00:00,116.96
PTON,10/8/2020 16:00:00,115
PTON,10/9/2020 16:00:00,123.02
PTON,10/12/2020 16:00:00,127.3
PTON,10/13/2020 16:00:00,130.97
PTON,10/14/2020 16:00:00,131.44
PTON,10/15/2020 16:00:00,136.43
PTON,10/16/2020 16:00:00,131.33
PTON,10/19/2020 16:00:00,133.01
PTON,10/20/2020 16:00:00,131.93
PTON,10/21/2020 16:00:00,124.3
PTON,10/22/2020 16:00:00,120.8
PTON,10/23/2020 16:00:00,122.53
PTON,10/26/2020 16:00:00,118.1
PTON,10/27/2020 16:00:00,121.15
PTON,10/28/2020 16:00:00,122.12
PTON,10/29/2020 16:00:00,115.91
PTON,10/30/2020 16:00:00,110.21
PTON,11/2/2020 16:00:00,113.44
PTON,11/3/2020 16:00:00,111.7
PTON,11/4/2020 16:00:00,118.6
PTON,11/5/2020 16:00:00,126.63
PTON,11/6/2020 16:00:00,125.46
PTON,11/9/2020 16:00:00,100.01
PTON,11/10/2020 16:00:00,105.21
PTON,11/11/2020 16:00:00,106.21
PTON,11/12/2020 16:00:00,108.72
PTON,11/13/2020 16:00:00,100.79
PTON,11/16/2020 16:00:00,101.9
PTON,11/17/2020 16:00:00,102.49
PTON,11/18/2020 16:00:00,104.49
PTON,11/19/2020 16:00:00,105.26
PTON,11/20/2020 16:00:00,110.9
PTON,11/23/2020 16:00:00,112.05
PTON,11/24/2020 16:00:00,105.42
PTON,11/25/2020 16:00:00,106.94
PTON,11/27/2020 13:00:00,108.98
PTON,11/30/2020 16:00:00,116.35
PTON,12/1/2020 16:00:00,112.03
PTON,12/2/2020 16:00:00,113.18
PTON,12/3/2020 16:00:00,116.2
PTON,12/4/2020 16:00:00,114.45
PTON,12/7/2020 16:00:00,116.63
PTON,12/8/2020 16:00:00,118.25
PTON,12/9/2020 16:00:00,110.79
PTON,12/10/2020 16:00:00,117.99
PTON,12/11/2020 16:00:00,117.1
PTON,12/14/2020 16:00:00,121.91
PTON,12/15/2020 16:00:00,127.78
PTON,12/16/2020 16:00:00,134
PTON,12/17/2020 16:00:00,136.8
PTON,12/18/2020 16:00:00,139.84
PTON,12/21/2020 16:00:00,144.39
PTON,12/22/2020 16:00:00,161.21
PTON,12/23/2020 16:00:00,162.76
PTON,12/24/2020 13:00:00,162.72
PTON,12/28/2020 16:00:00,152.18
PTON,12/29/2020 16:00:00,150.1
PTON,12/30/2020 16:00:00,154.96
PTON,12/31/2020 16:00:00,151.72
PTON,1/4/2021 16:00:00,145.96
PTON,1/5/2021 16:00:00,148.53
PTON,1/6/2021 16:00:00,143.76
PTON,1/7/2021 16:00:00,154
PTON,1/8/2021 16:00:00,158.88
PTON,1/11/2021 16:00:00,152.34
PTON,1/12/2021 16:00:00,156.04
PTON,1/13/2021 16:00:00,167.42
PTON,1/14/2021 16:00:00,165.25
PTON,1/15/2021 16:00:00,157.81
PTON,1/19/2021 16:00:00,150.14
PTON,1/20/2021 16:00:00,155.79
PTON,1/21/2021 16:00:00,158.13
PTON,1/22/2021 16:00:00,159.75
PTON,1/25/2021 16:00:00,157.14
PTON,1/26/2021 16:00:00,147.79
PTON,1/27/2021 16:00:00,144.96
PTON,1/28/2021 16:00:00,145.83
PTON,1/29/2021 16:00:00,146.13
PTON,2/1/2021 16:00:00,146.79
PTON,2/2/2021 16:00:00,147.73
PTON,2/3/2021 16:00:00,147.17
PTON,2/4/2021 16:00:00,157.53
PTON,2/5/2021 16:00:00,148.3
PTON,2/8/2021 16:00:00,144.99
PTON,2/9/2021 16:00:00,147.76
PTON,2/10/2021 16:00:00,145.04
PTON,2/11/2021 16:00:00,146.48
PTON,2/12/2021 16:00:00,154.67
PTON,2/16/2021 16:00:00,145.88
PTON,2/17/2021 16:00:00,139.23
PTON,2/18/2021 16:00:00,138.45
PTON,2/19/2021 16:00:00,139.71
PTON,2/22/2021 16:00:00,125.75
PTON,2/23/2021 16:00:00,126.89
PTON,2/24/2021 16:00:00,122.72
PTON,2/25/2021 16:00:00,115.21
PTON,2/26/2021 16:00:00,120.47
PTON,3/1/2021 16:00:00,123.81
PTON,3/2/2021 16:00:00,117.97
PTON,3/3/2021 16:00:00,108.08
PTON,3/4/2021 16:00:00,104.75
PTON,3/5/2021 16:00:00,105.13
PTON,3/8/2021 16:00:00,101.35
PTON,3/9/2021 16:00:00,116.02
PTON,3/10/2021 16:00:00,111.32
PTON,3/11/2021 16:00:00,117.65
PTON,3/12/2021 16:00:00,111.55
PTON,3/15/2021 16:00:00,112.74
PTON,3/16/2021 16:00:00,107.96
PTON,3/17/2021 16:00:00,107.79
PTON,3/18/2021 16:00:00,102.74
PTON,3/19/2021 16:00:00,108.31
PTON,3/22/2021 16:00:00,109.54
PTON,3/23/2021 16:00:00,113.35
PTON,3/24/2021 16:00:00,101.79
PTON,3/25/2021 16:00:00,103.23
PTON,3/26/2021 16:00:00,106.42
PTON,3/29/2021 16:00:00,105.02
PTON,3/30/2021 16:00:00,107.17
PTON,3/31/2021 16:00:00,112.44
PTON,4/1/2021 16:00:00,112.09
PTON,4/5/2021 16:00:00,109.09
PTON,4/6/2021 16:00:00,115.38
PTON,4/7/2021 16:00:00,115.2
PTON,4/8/2021 16:00:00,123.62
PTON,4/9/2021 16:00:00,118.6
