Symbol,Date,Close
MKTX,8/28/2018 16:00:00,188.52
MKTX,8/29/2018 16:00:00,190.04
MKTX,8/30/2018 16:00:00,189.98
MKTX,8/31/2018 16:00:00,189.82
MKTX,9/4/2018 16:00:00,194.38
MKTX,9/5/2018 16:00:00,191.19
MKTX,9/6/2018 16:00:00,184.17
MKTX,9/7/2018 16:00:00,186.96
MKTX,9/10/2018 16:00:00,182.99
MKTX,9/11/2018 16:00:00,184.37
MKTX,9/12/2018 16:00:00,184.09
MKTX,9/13/2018 16:00:00,183.3
MKTX,9/14/2018 16:00:00,183.45
MKTX,9/17/2018 16:00:00,179.79
MKTX,9/18/2018 16:00:00,181.64
MKTX,9/19/2018 16:00:00,182.62
MKTX,9/20/2018 16:00:00,183.24
MKTX,9/21/2018 16:00:00,181.86
MKTX,9/24/2018 16:00:00,184.18
MKTX,9/25/2018 16:00:00,181.62
MKTX,9/26/2018 16:00:00,179.19
MKTX,9/27/2018 16:00:00,178.17
MKTX,9/28/2018 16:00:00,178.49
MKTX,10/1/2018 16:00:00,173.89
MKTX,10/2/2018 16:00:00,178.1
MKTX,10/3/2018 16:00:00,183.14
MKTX,10/4/2018 16:00:00,191.53
MKTX,10/5/2018 16:00:00,189.54
MKTX,10/8/2018 16:00:00,186.06
MKTX,10/9/2018 16:00:00,188.69
MKTX,10/10/2018 16:00:00,186.81
MKTX,10/11/2018 16:00:00,185.2
MKTX,10/12/2018 16:00:00,187.5
MKTX,10/15/2018 16:00:00,189.73
MKTX,10/16/2018 16:00:00,193.6
MKTX,10/17/2018 16:00:00,196.07
MKTX,10/18/2018 16:00:00,194.72
MKTX,10/19/2018 16:00:00,197.43
MKTX,10/22/2018 16:00:00,196.34
MKTX,10/23/2018 16:00:00,192.87
MKTX,10/24/2018 16:00:00,208.93
MKTX,10/25/2018 16:00:00,210.65
MKTX,10/26/2018 16:00:00,207.76
MKTX,10/29/2018 16:00:00,209.04
MKTX,10/30/2018 16:00:00,217.26
MKTX,10/31/2018 16:00:00,209.67
MKTX,11/1/2018 16:00:00,208.59
MKTX,11/2/2018 16:00:00,213.79
MKTX,11/5/2018 16:00:00,207.09
MKTX,11/6/2018 16:00:00,207.26
MKTX,11/7/2018 16:00:00,208.08
MKTX,11/8/2018 16:00:00,206.22
MKTX,11/9/2018 16:00:00,208.48
MKTX,11/12/2018 16:00:00,207.4
MKTX,11/13/2018 16:00:00,207.79
MKTX,11/14/2018 16:00:00,210.09
MKTX,11/15/2018 16:00:00,210.03
MKTX,11/16/2018 16:00:00,213.47
MKTX,11/19/2018 16:00:00,214.65
MKTX,11/20/2018 16:00:00,217.03
MKTX,11/21/2018 16:00:00,214.89
MKTX,11/23/2018 13:00:00,213.5
MKTX,11/26/2018 16:00:00,215.11
MKTX,11/27/2018 16:00:00,217.83
MKTX,11/28/2018 16:00:00,216
MKTX,11/29/2018 16:00:00,215.05
MKTX,11/30/2018 16:00:00,217.73
MKTX,12/3/2018 16:00:00,219.29
MKTX,12/4/2018 16:00:00,221.99
MKTX,12/6/2018 16:00:00,221.91
MKTX,12/7/2018 16:00:00,224.73
MKTX,12/10/2018 16:00:00,226.4
MKTX,12/11/2018 16:00:00,228.69
MKTX,12/12/2018 16:00:00,228.27
MKTX,12/13/2018 16:00:00,229.34
MKTX,12/14/2018 16:00:00,226.5
MKTX,12/17/2018 16:00:00,219.36
MKTX,12/18/2018 16:00:00,213.37
MKTX,12/19/2018 16:00:00,213.05
MKTX,12/20/2018 16:00:00,209.38
MKTX,12/21/2018 16:00:00,204.85
MKTX,12/24/2018 13:00:00,199.33
MKTX,12/26/2018 16:00:00,204.47
MKTX,12/27/2018 16:00:00,205.85
MKTX,12/28/2018 16:00:00,207.55
MKTX,12/31/2018 16:00:00,211.31
MKTX,1/2/2019 16:00:00,209.21
MKTX,1/3/2019 16:00:00,207.76
MKTX,1/4/2019 16:00:00,214.3
MKTX,1/7/2019 16:00:00,216.86
MKTX,1/8/2019 16:00:00,216.69
MKTX,1/9/2019 16:00:00,213.14
MKTX,1/10/2019 16:00:00,212.67
MKTX,1/11/2019 16:00:00,212.59
MKTX,1/14/2019 16:00:00,207.58
MKTX,1/15/2019 16:00:00,210.88
MKTX,1/16/2019 16:00:00,216.25
MKTX,1/17/2019 16:00:00,215.99
MKTX,1/18/2019 16:00:00,219.18
MKTX,1/22/2019 16:00:00,218.3
MKTX,1/23/2019 16:00:00,219.81
MKTX,1/24/2019 16:00:00,218.75
MKTX,1/25/2019 16:00:00,219.45
MKTX,1/28/2019 16:00:00,218.3
MKTX,1/29/2019 16:00:00,213.5
MKTX,1/30/2019 16:00:00,210.22
MKTX,1/31/2019 16:00:00,214.77
MKTX,2/1/2019 16:00:00,213.62
MKTX,2/4/2019 16:00:00,216.43
MKTX,2/5/2019 16:00:00,218.64
MKTX,2/6/2019 16:00:00,218.84
MKTX,2/7/2019 16:00:00,220.51
MKTX,2/8/2019 16:00:00,220.67
MKTX,2/11/2019 16:00:00,223.56
MKTX,2/12/2019 16:00:00,225.41
MKTX,2/13/2019 16:00:00,228.23
MKTX,2/14/2019 16:00:00,226.76
MKTX,2/15/2019 16:00:00,229.51
MKTX,2/19/2019 16:00:00,232.54
MKTX,2/20/2019 16:00:00,233.57
MKTX,2/21/2019 16:00:00,235.16
MKTX,2/22/2019 16:00:00,238.97
MKTX,2/25/2019 16:00:00,241.39
MKTX,2/26/2019 16:00:00,240.45
MKTX,2/27/2019 16:00:00,244.5
MKTX,2/28/2019 16:00:00,243.88
MKTX,3/1/2019 16:00:00,243.09
MKTX,3/4/2019 16:00:00,237.56
MKTX,3/5/2019 16:00:00,233.92
MKTX,3/6/2019 16:00:00,230.52
MKTX,3/7/2019 16:00:00,225.44
MKTX,3/8/2019 16:00:00,225.67
MKTX,3/11/2019 16:00:00,227.16
MKTX,3/12/2019 16:00:00,229.78
MKTX,3/13/2019 16:00:00,230.47
MKTX,3/14/2019 16:00:00,231.81
MKTX,3/15/2019 16:00:00,233.44
MKTX,3/18/2019 16:00:00,237.64
MKTX,3/19/2019 16:00:00,235.62
MKTX,3/20/2019 16:00:00,237.22
MKTX,3/21/2019 16:00:00,240.16
MKTX,3/22/2019 16:00:00,238.34
MKTX,3/25/2019 16:00:00,239.12
MKTX,3/26/2019 16:00:00,243.68
MKTX,3/27/2019 16:00:00,245.08
MKTX,3/28/2019 16:00:00,246.52
MKTX,3/29/2019 16:00:00,246.08
MKTX,4/1/2019 16:00:00,246.72
MKTX,4/2/2019 16:00:00,248.69
MKTX,4/3/2019 16:00:00,246.68
MKTX,4/4/2019 16:00:00,248.41
MKTX,4/5/2019 16:00:00,253.89
MKTX,4/8/2019 16:00:00,258.14
MKTX,4/9/2019 16:00:00,258.99
MKTX,4/10/2019 16:00:00,258.46
MKTX,4/11/2019 16:00:00,257.22
MKTX,4/12/2019 16:00:00,259.85
MKTX,4/15/2019 16:00:00,261.74
MKTX,4/16/2019 16:00:00,262.92
MKTX,4/17/2019 16:00:00,262.23
MKTX,4/18/2019 16:00:00,263.92
MKTX,4/22/2019 16:00:00,262.13
MKTX,4/23/2019 16:00:00,262.5
MKTX,4/24/2019 16:00:00,264.38
MKTX,4/25/2019 16:00:00,265.46
MKTX,4/26/2019 16:00:00,269.68
MKTX,4/29/2019 16:00:00,276.3
MKTX,4/30/2019 16:00:00,278.33
